Customer_ID,Frequency,MonetaryValue,Recency
13575,5,656.87,23
13576,28,8835.92,10
13577,10,2205.66,25
13578,1,142.17000000000002,409
13579,5,1132.51,15
13580,1,67.8,406
13581,2,173.4,309
13582,2,162.48000000000002,390
13583,2,1123.11,156
13584,3,228.35,307
13585,2,651.89,531
13586,1,71.65,541
13587,4,864.7,64
13588,9,2346.85,16
13589,6,567.0,15
13590,17,4555.86,11
13591,6,1229.54,65
13592,3,123.81,36
13593,13,2805.3,108
13594,2,446.37,53
13595,3,492.45,517
13596,2,591.59,6
13597,2,244.16,400
13598,4,568.9,47
13599,31,7385.360000000001,1
13600,2,204.8,312
13601,4,913.73,45
13602,4,933.4300000000001,65
13603,1,114.42,26
13604,1,149.02,659
13605,2,420.87,387
13606,3,222.24,29
13607,2,711.88,40
13608,1,193.8,541
13609,1,16.8,593
13610,14,1309.1,12
13611,10,2741.7400000000002,89
13612,1,450.02,633
13613,5,572.51,453
13614,6,1328.54,24
13615,8,4429.610000000001,319
13616,2,201.95,568
13617,8,858.45,40
13618,1,163.66,174
13619,2,80.89,545
13620,1,112.34,528
13621,1,213.85,117
13622,1,416.29,696
13623,10,1199.64,31
13624,1,312.27,388
13625,1,102.76,597
13626,2,475.39,253
13627,7,1543.98,59
13628,1,90.39,676
13629,15,3815.26,23
13630,7,1525.28,5
13631,2,120.0,178
13632,8,2501.73,25
13634,15,2355.26,33
13635,4,2533.27,68
13636,5,500.57,37
13637,3,629.74,52
13638,1,86.64,16
13639,2,1346.27,74
13641,4,667.4300000000001,641
13642,4,353.91,216
13643,9,1362.7,31
13644,4,1912.25,16
13645,1,232.2,120
13646,2,138.55,400
13647,7,2557.2400000000002,10
13648,8,1422.65,400
13649,6,1100.43,257
13650,10,2409.27,17
13651,2,90.15,40
13652,5,2147.32,46
13653,1,136.3,488
13654,10,5246.55,43
13655,6,1804.71,114
13656,4,755.3,165
13657,2,299.64,11
13658,9,3203.93,10
13659,12,2770.55,206
13660,1,109.74,400
13661,1,269.78000000000003,603
13662,11,1595.07,86
13663,5,1351.76,179
13665,3,1469.86,386
13666,4,79.65,60
13667,1,207.85,149
13668,31,7025.070000000001,3
13669,3,280.8,51
13670,1,333.2,75
13671,1,168.15,395
13672,3,180.52,301
13673,2,307.27,19
13674,1,120.58,433
13675,2,424.24,151
13676,2,162.75,539
13677,2,211.59,405
13678,1,95.39999999999999,152
13679,3,132.05,494
13680,12,5898.06,1
13681,4,670.95,18
13683,1,223.20000000000002,458
13684,4,193.89000000000001,286
13685,4,16.91,3
13686,3,342.15999999999997,183
13688,1,185.0,635
13689,2,915.5,63
13690,1,63.75,59
13691,1,178.57999999999998,396
13692,4,2304.95,25
13693,9,1137.3200000000002,374
13694,112,83878.03,4
13695,16,2570.03,31
13696,2,514.2,592
13697,1,151.3,39
13698,2,338.33,597
13699,2,304.98,155
13700,13,2482.84,26
13701,1,161.0,447
13702,1,135.18,446
13703,1,203.06,415
13704,9,1535.1100000000001,5
13705,7,1603.58,8
13706,2,433.99,303
13707,5,2547.6,267
13708,1,248.28,271
13709,18,5393.91,4
13710,3,442.32,32
13711,8,993.86,219
13712,2,628.35,247
13713,3,474.53000000000003,408
13714,1,84.85,465
13715,16,6823.46,281
13716,1,112.31,269
13717,8,1298.43,32
13718,2,55.0,246
13719,11,2005.95,15
13720,4,655.4,117
13721,2,623.49,36
13722,10,3714.28,132
13723,6,879.74,217
13724,1,172.52,637
13725,7,1074.08,50
13726,2,1060.94,39
13727,5,394.61,29
13728,15,1184.42,37
13729,3,435.85,436
13730,2,545.95,136
13731,2,398.56,219
13732,1,370.44,28
13733,2,302.7,411
13734,2,85.59,509
13735,13,5998.83,25
13736,7,1925.82,5
13737,1,205.03,200
13738,1,299.4,396
13739,2,152.1,18
13740,5,963.66,241
13741,3,332.98,72
13742,11,1325.32,17
13743,7,1285.92,3
13744,2,1055.75,95
13745,2,721.62,162
13746,1,102.24000000000001,414
13747,1,50.4,425
13748,9,2111.4,96
13750,11,3074.53,54
13751,1,75.6,288
13752,7,1130.33,124
13753,4,1560.17,288
13754,3,343.2,152
13755,9,1307.84,4
13756,23,7468.450000000001,2
13757,1,39.6,675
13758,14,7359.27,12
13759,2,597.51,33
13760,5,846.59,54
13761,6,1541.1,50
13762,5,2288.16,219
13763,2,4047.5,63
13764,6,2038.48,71
13765,1,222.28,653
13766,1,134.55,495
13767,70,23633.870000000003,2
13768,2,705.37,727
13769,20,4855.76,2
13770,4,635.82,422
13771,9,4483.01,64
13772,8,2121.95,34
13773,2,252.84,397
13774,1,314.15,82
13775,1,399.63,591
13777,53,20920.85,1
13778,4,797.53,103
13779,1,71.06,516
13780,3,453.39,7
13781,3,526.1800000000001,251
13782,12,972.28,13
13784,11,1197.92,10
13785,4,284.85,429
13786,6,1680.94,367
13787,6,775.96,76
13788,1,3.75,505
13789,1,239.46,388
13790,1,261.8,4
13791,2,1047.0,128
13792,3,235.4,66
13793,1,76.5,647
13794,1,22.65,547
13795,3,552.65,405
13796,1,205.45,499
13797,3,723.58,437
13798,102,44539.35,1
13799,7,1665.13,117
13800,3,1190.3600000000001,310
13801,1,187.3,67
13802,18,13907.86,139
13803,3,1135.81,255
13804,9,2821.82,31
13805,2,266.76,52
13806,1,117.23000000000002,64
13807,3,212.15,367
13808,5,1118.8,6
13809,2,57.5,305
13810,2,502.06,29
13812,3,434.25,42
13813,8,1820.93,40
13814,3,1804.92,92
13815,8,5309.99,22
13816,2,378.42,24
13817,2,328.98,29
13818,1,51.2,430
13819,6,2188.45,302
13820,3,371.51,418
13821,5,809.26,145
13822,2,519.55,6
13823,7,1886.53,19
13824,11,2576.05,33
13825,2,216.94,622
13826,1,71.7,176
13827,3,193.06,58
13828,1,209.49,22
13830,1,13.200000000000001,582
13831,13,1792.24,16
13832,2,427.99,19
13833,2,413.36,159
13834,2,103.80000000000001,577
13835,7,648.8100000000001,25
13836,2,462.47,399
13837,2,255.81,212
13838,10,1164.01,6
13840,1,412.95,416
13841,1,85.0,253
13842,18,3573.13,59
13843,1,169.3,381
13844,1,345.12,11
13845,1,312.98,65
13846,4,1049.99,25
13847,1,117.07000000000001,720
13848,1,135.0,298
13849,5,2356.88,52
13850,1,1416.58,129
13851,7,3236.86,96
13852,1,98.1,611
13853,1,625.24,57
13854,39,5770.09,9
13855,4,966.38,501
13856,11,868.79,169
13857,6,695.4399999999999,393
13858,1,127.32000000000001,57
13859,2,158.31,326
13860,5,1061.9,1
13861,2,202.61,429
13862,9,2408.5099999999998,18
13863,4,661.87,248
13865,4,389.31,58
13866,1,134.17,74
13867,3,552.49,31
13868,1,302.32,39
13869,10,5087.49,123
13870,15,4888.78,2
13871,17,5502.650000000001,23
13872,3,567.87,527
13873,8,627.36,120
13874,7,789.7,358
13875,14,3589.43,54
13876,1,60.0,64
13877,3,377.94,86
13878,4,1463.6100000000001,55
13879,1,297.5,646
13880,17,3707.35,21
13881,37,27186.22,4
13882,5,730.73,3
13883,14,5060.38,11
13884,9,1225.53,7
13885,2,299.55,189
13886,1,189.46,71
13887,1,183.63,204
13888,7,1310.02,120
13889,6,1550.5800000000002,93
13890,14,2455.77,1
13891,3,671.66,378
13892,5,640.53,27
13893,1,245.10000000000002,298
13894,3,439.32000000000005,24
13895,6,2884.77,28
13896,1,133.55,626
13897,3,1100.77,50
13898,2,587.7,326
13899,2,337.52,16
13900,5,1308.94,193
13901,15,3879.33,72
13902,2,167.46,663
13903,1,129.75,400
13904,2,332.64,37
13905,1,72.9,733
13906,1,42.0,409
13907,1,136.8,692
13908,4,2111.4,80
13909,2,169.6,423
13911,19,3280.26,57
13912,1,40.2,424
13913,1,13.52,507
13914,2,580.2,12
13915,1,17.700000000000003,394
13916,4,695.45,464
13917,2,252.14000000000001,50
13918,2,808.94,50
13919,4,955.73,59
13920,4,960.26,432
13921,4,310.15,402
13922,3,575.0500000000001,352
13923,1,261.48,54
13924,6,1587.03,2
13925,4,444.3,93
13926,1,147.0,23
13927,2,446.46,75
13928,3,161.77,11
13929,8,837.84,169
13930,2,314.34,58
13931,11,3921.12,96
13932,1,183.9,295
13933,2,509.49,109
13934,1,722.15,264
13935,3,3765.96,597
13936,3,816.46,180
13937,2,729.33,169
13938,1,71.66,35
13939,7,1240.33,23
13940,4,676.19,17
13941,15,8595.84,22
13943,1,113.89,578
13944,1,188.63,653
13945,2,644.2,395
13946,6,681.41,79
13947,1,77.10000000000001,65
13948,4,380.55,361
13949,6,2282.99,3
13950,4,402.11,11
13951,3,490.6,176
13952,13,7777.85,218
13953,2,104.88000000000001,7
13954,2,255.32,2
13955,3,327.93,154
13956,5,589.89,5
13957,3,158.25,418
13958,8,2554.93,380
13959,6,696.23,79
13960,2,159.42000000000002,21
13961,1,448.65000000000003,392
13962,3,175.4,22
13963,17,2027.6,308
13964,2,335.07,387
13965,3,520.86,477
13966,1,269.9,435
13967,2,75.0,146
13968,1,123.66,423
13969,35,11117.05,7
13970,2,203.8,386
13971,14,3943.33,19
13972,2,146.25,71
13973,1,167.25,287
13974,2,570.09,49
13975,12,4477.58,31
13976,4,644.38,207
13977,1,194.01000000000002,411
13978,2,195.94,15
13979,6,2572.95,73
13980,4,482.5,60
13981,1,197.02,416
13982,9,2941.4,39
13983,19,4738.76,30
13984,11,975.42,27
13985,22,8713.710000000001,4
13986,1,239.82,17
13987,2,591.94,380
13988,8,3458.14,20
13989,5,1712.75,66
13990,1,199.9,213
13991,6,841.09,12
13992,3,203.6,30
13993,19,3312.51,43
13994,6,1679.8400000000001,4
13995,14,3458.78,15
13996,2,543.24,386
13997,2,159.81,519
13998,3,381.5,447
13999,29,6781.28,10
14000,5,1163.1399999999999,211
14001,9,3329.21,46
14002,2,326.48,134
14003,1,176.51,733
14004,11,4958.35,43
14005,5,2110.5,10
14006,7,1975.06,116
14007,1,15.0,513
14008,1,479.04,432
14009,3,934.81,198
14010,2,396.05,565
14011,2,398.12,480
14012,1,263.4,278
14013,5,892.37,110
14014,3,1300.5,77
14015,1,703.14,53
14016,11,6110.8,162
14017,1,130.20000000000002,571
14018,1,274.07,645
14019,3,1372.21,47
14020,4,918.05,17
14021,7,1269.5900000000001,155
14022,2,690.4,225
14023,2,508.57,7
14024,3,414.04,122
14025,8,2289.62,465
14026,2,538.08,471
14027,1,104.82,61
14029,1,302.46,63
14030,19,4650.05,18
14031,39,14949.62,7
14032,16,4336.46,2
14034,3,507.07,22
14035,9,1796.31,29
14036,1,361.75,285
14037,6,566.9300000000001,176
14038,5,2369.23,78
14039,2,228.52,33
14040,33,5832.65,41
14041,1,87.0,266
14042,1,274.5,725
14043,2,161.19,491
14044,10,1945.68,27
14045,9,3104.98,338
14046,1,81.6,284
14047,14,2025.01,9
14048,2,537.89,305
14049,13,10141.13,17
14050,2,705.98,32
14051,34,8344.35,1
14052,2,285.66,20
14053,4,572.3,124
14054,1,92.46000000000001,65
14055,3,978.71,106
14056,23,5614.8,1
14057,20,7127.06,24
14058,2,279.84000000000003,463
14059,1,183.6,267
14060,29,8611.03,5
14061,2,131.4,724
14062,23,16607.350000000002,10
14063,5,2650.3,687
14064,15,2499.81,29
14065,3,435.59999999999997,389
14066,1,78.60000000000001,267
14067,2,268.12,64
14068,4,759.5500000000001,320
14069,2,46.05,515
14070,1,153.6,685
14071,8,845.92,4
14072,1,91.8,667
14073,1,114.03999999999999,32
14074,1,219.4,623
14075,5,1483.82,5
14076,1,80.97,129
14077,6,468.22,41
14078,9,662.3299999999999,102
14079,1,333.25,125
14080,5,360.7,33
14081,10,3399.39,302
14082,2,340.15999999999997,365
14083,10,920.8,4
14084,1,120.5,512
14085,29,7159.75,2
14087,3,583.61,3
14088,14,26657.670000000002,10
14089,1,144.5,57
14090,1,76.32000000000001,325
14091,1,365.76,654
14092,24,5618.93,8
14093,1,392.98,12
14094,1,282.97,440
14095,1,2.95,723
14096,17,27748.93,4
14097,2,257.51,481
14098,1,144.42000000000002,37
14099,20,4187.610000000001,16
14100,1,144.25,138
14101,13,7385.33,74
14102,5,1255.68,5
14104,4,385.83,166
14105,5,4428.88,239
14107,11,3635.37,52
14108,4,843.4300000000001,31
14109,1,113.9,73
14110,32,9958.45,4
14111,4,639.75,14
14112,12,4992.89,23
14113,15,5155.860000000001,4
14114,6,849.8100000000001,331
14115,2,496.37,502
14116,5,932.71,20
14117,1,90.0,144
14118,1,201.75,429
14119,2,105.14,376
14121,4,2292.0,4
14122,2,176.32,406
14123,1,226.38,733
14124,1,118.08,84
14125,3,2262.92,11
14126,4,731.9300000000001,8
14127,6,1119.33,123
14128,3,879.01,61
14129,9,2522.34,2
14130,4,1417.74,319
14131,1,141.19,649
14132,11,3461.88,2
14133,4,543.99,130
14134,14,6879.6,383
14135,24,7396.13,2
14136,5,1252.8600000000001,401
14137,1,100.8,696
14138,2,982.38,2
14139,4,959.4,46
14140,2,907.3,4
14141,4,857.6800000000001,3
14142,2,827.67,373
14143,1,64.8,134
14145,3,891.0,47
14146,12,7119.77,9
14147,8,1169.3999999999999,78
14148,2,180.69,234
14149,1,319.90000000000003,221
14150,2,608.56,36
14151,2,458.90000000000003,673
14152,7,1754.71,75
14153,1,222.89999999999998,483
14154,7,4343.75,239
14156,128,110348.5,10
14157,5,863.4300000000001,20
14158,1,423.36,40
14159,20,6079.68,20
14160,7,5916.07,610
14161,7,1983.29,216
14162,2,170.91,174
14163,5,986.55,87
14164,1,1258.77,81
14165,1,52.86,276
14166,2,177.7,505
14167,7,170.94,39
14168,2,312.8,421
14169,2,321.73,431
14170,3,420.28000000000003,375
14171,2,266.52,98
14172,2,72.92,605
14173,4,302.14,11
14174,1,115.26,33
14175,8,3932.4700000000003,60
14176,5,619.71,297
14177,11,1235.59,86
14178,7,1427.64,9
14179,2,497.93,41
14180,29,1257.4,11
14181,2,175.6,411
14182,4,253.22,444
14183,2,30.1,411
14184,1,221.79,67
14185,1,12.75,331
14186,5,1497.08,427
14187,1,66.8,474
14188,6,1751.8600000000001,31
14189,16,4616.6,2
14191,14,3742.76,2
14192,1,237.64,388
14193,3,934.84,68
14194,34,13849.300000000001,5
14195,3,819.8,252
14196,1,155.32,107
14197,1,207.5,411
14198,9,679.08,18
14199,3,387.6,218
14200,1,224.35,617
14201,10,1030.73,60
14202,3,219.5,381
14203,1,121.9,397
14204,4,575.46,2
14205,9,1383.22,17
14206,3,1051.71,239
14207,1,102.0,688
14208,2,452.2,95
14209,15,2112.77,11
14210,16,4356.84,106
14211,17,3370.2000000000003,53
14212,2,1902.14,90
14213,1,487.5,405
14214,5,764.53,31
14215,9,2561.37,12
14216,5,811.39,3
14217,22,1444.04,2
14218,1,103.06,43
14219,3,467.91,4
14220,4,800.45,247
14221,17,4346.49,42
14222,1,595.02,177
14223,3,709.71,92
14224,9,1248.53,110
14225,4,1674.82,435
14226,5,2345.23,30
14227,15,4701.28,26
14228,3,446.76,438
14229,6,1641.55,52
14230,3,333.8,436
14231,4,967.0600000000001,184
14232,5,1836.76,43
14233,6,1636.3200000000002,49
14234,4,728.88,22
14235,9,3461.39,75
14236,5,1127.35,81
14237,2,360.24,373
14238,3,232.58,326
14239,21,2514.39,43
14240,3,862.99,30
14241,2,333.7,184
14242,2,143.55,235
14243,17,4885.04,9
14244,1,193.0,661
14245,2,1364.6200000000001,220
14246,3,1322.26,111
14247,5,440.11,278
14248,3,715.65,318
14249,11,3437.46,411
14250,3,1801.3500000000001,7
14251,5,2671.5,2
14252,1,130.99,381
14253,2,50.7,493
14254,1,224.23,433
14256,4,1684.6100000000001,260
14257,9,5103.49,64
14258,23,11285.9,9
14259,1,89.1,142
14260,3,642.73,471
14261,1,710.5500000000001,79
14262,8,2601.23,8
14263,1,271.78000000000003,423
14264,6,670.01,155
14266,1,40.56,428
14267,3,887.34,163
14268,1,295.65,471
14269,1,180.33,439
14270,1,282.15,332
14271,2,114.54,226
14272,4,708.47,74
14273,4,381.52,51
14274,1,246.7,686
14275,5,555.98,396
14276,7,1788.03,99
14277,7,3393.45,15
14278,1,148.23,410
14279,1,51.0,681
14280,1,69.75,197
14281,1,35.400000000000006,408
14282,25,6227.74,3
14283,4,559.03,463
14284,3,774.2,31
14285,7,1592.97,21
14286,7,7374.99,24
14287,3,176.63,8
14288,1,375.6,213
14289,6,316.56,9
14290,8,2496.9,11
14291,22,6565.3,2
14292,16,4804.75,8
14293,9,2503.23,3
14294,1,246.5,407
14295,4,1332.76,40
14296,2,298.85,421
14297,4,1156.03,18
14298,75,62386.69,8
14299,25,8710.710000000001,8
14300,1,43.2,19
14301,4,1487.38,117
14302,3,637.7,431
14303,2,262.64,407
14304,3,1180.83,223
14305,3,1670.06,71
14306,6,2179.6000000000004,51
14307,10,3952.56,89
14309,11,2887.4,8
14310,1,492.1,433
14311,2,238.3,243
14312,11,2117.69,47
14314,2,229.79999999999998,107
14315,8,2213.86,45
14316,5,549.18,422
14317,1,375.58,65
14318,1,145.42000000000002,460
14319,1,459.45,424
14320,5,811.5,207
14321,7,1686.18,11
14322,2,208.9,429
14323,2,510.94,115
14324,2,464.42,410
14325,1,217.70000000000002,570
14326,3,670.5600000000001,242
14327,6,1542.17,163
14329,15,6746.78,17
14330,1,103.9,624
14331,2,377.91,124
14332,5,1752.66,23
14333,1,70.7,68
14334,12,2884.92,17
14335,2,414.28,16
14336,4,1470.0900000000001,17
14338,2,703.15,196
14339,2,620.27,243
14340,1,107.7,219
14341,18,3665.7200000000003,45
14342,6,635.79,21
14343,4,730.2,421
14344,18,1539.75,127
14345,1,74.13,39
14346,5,1386.8,121
14347,1,49.0,737
14348,1,280.02,260
14349,1,112.95,10
14350,3,468.32,274
14351,1,51.0,165
14352,4,749.76,157
14353,3,356.6,215
14354,2,145.74,6
14355,3,875.0,366
14356,2,417.23,80
14357,1,205.68,43
14358,2,362.76,389
14359,3,749.58,19
14360,4,1648.93,32
14361,1,164.56,579
14362,1,129.0,22
14363,2,149.32,402
14364,8,2945.35,109
14365,2,508.24,395
14367,16,6930.79,8
14368,1,93.3,320
14369,2,146.14,642
14370,5,391.90000000000003,451
14371,1,100.5,295
14372,2,444.40000000000003,443
14373,1,10.2,358
14374,1,29.400000000000002,541
14375,3,687.63,185
14376,1,21.61,683
14377,2,297.0,191
14378,1,95.25,622
14379,4,728.34,44
14381,2,477.07,52
14382,2,945.91,26
14383,3,919.81,38
14384,1,39.0,501
14385,3,192.75,9
14386,1,93.60000000000001,297
14387,3,1135.53,33
14388,16,5490.49,10
14389,5,1597.66,65
14390,12,4632.58,10
14391,1,125.39999999999999,577
14392,1,191.7,432
14393,1,24.900000000000002,218
14394,1,76.8,565
14395,19,5671.18,2
14396,7,1377.1,65
14397,18,2298.96,3
14398,2,407.46000000000004,401
14399,8,1330.8600000000001,394
14400,3,1527.63,149
14401,22,3826.64,4
14402,1,285.6,652
14403,5,1086.95,141
14404,13,2240.06,34
14406,1,86.45,119
14407,5,1555.0500000000002,107
14408,11,4002.6000000000004,11
14409,9,3138.2400000000002,71
14410,11,1890.76,92
14411,1,330.6,311
14412,3,1162.01,43
14413,3,348.27,362
14414,8,1519.24,92
14415,23,8867.97,1
14416,2,490.22,22
14417,1,456.05,388
14418,3,1713.78,4
14419,7,1010.86,11
14420,4,1346.8700000000001,99
14421,5,1874.42,57
14422,19,7285.3,1
14423,2,243.65,218
14425,3,574.69,435
14426,16,8051.36,24
14427,4,785.4200000000001,50
14428,5,719.74,7
14429,1,414.78000000000003,404
14430,3,419.6,512
14431,4,1614.5,303
14432,6,1526.45,10
14433,1,218.45,466
14434,5,806.4,22
14435,1,90.42,502
14436,2,236.64,99
14437,5,689.84,366
14438,1,112.4,306
14439,5,2910.2000000000003,320
14440,10,1660.8300000000002,8
14441,10,1969.4,1
14442,6,1471.3700000000001,205
14443,5,2055.22,54
14444,1,132.04,456
14445,1,179.55,456
14446,5,974.22,1
14447,6,1408.73,19
14448,1,52.6,364
14449,8,2226.06,19
14450,7,971.37,181
14451,12,2686.51,60
14452,4,396.82,11
14453,1,78.56,190
14454,5,618.21,376
14455,4,600.86,432
14456,9,2489.91,5
14457,1,113.64,311
14458,1,213.01999999999998,381
14459,2,3373.64,155
14460,6,678.8,110
14461,12,4147.63,148
14462,12,1384.3,66
14463,2,160.92000000000002,98
14464,2,76.8,568
14465,11,1618.21,247
14466,13,2473.9,29
14467,12,1745.75,18
14468,1,92.05,734
14469,4,1338.63,416
14470,3,367.54,12
14471,2,243.08,591
14472,9,1325.74,104
14473,1,133.44,74
14474,2,719.19,46
14475,4,677.45,72
14476,1,132.5,257
14477,3,607.6,20
14478,4,1042.41,382
14479,4,980.39,254
14480,4,1119.1200000000001,11
14481,5,1955.55,165
14482,12,2838.6,18
14483,2,257.1,282
14484,4,1055.08,50
14485,1,141.55,39
14486,2,78.0,512
14487,6,1052.65,27
14488,1,959.38,68
14489,4,1259.73,207
14490,2,1155.32,406
14491,2,285.48,175
14492,6,936.9300000000001,430
14493,10,3748.5,7
14494,2,287.16,26
14495,2,103.0,51
14496,7,1624.22,312
14497,2,392.51,309
14498,10,2717.99,43
14499,7,1658.09,26
14500,2,227.7,88
14501,2,221.78,184
14502,9,1579.18,20
14503,6,2776.17,3
14504,4,349.13,47
14505,19,7656.6,17
14506,6,1516.8600000000001,17
14507,11,2050.75,24
14508,5,493.2,22
14509,1,46.25,534
14510,3,791.88,376
14511,5,1183.8600000000001,11
14512,7,1044.6200000000001,188
14513,5,568.1700000000001,207
14514,9,2997.42,61
14515,10,2519.38,18
14516,1,81.79,516
14517,2,162.35,33
14518,1,119.16999999999999,64
14519,2,111.45,684
14520,1,10.2,2
14521,1,149.38,491
14522,7,1239.93,24
14523,1,114.50999999999999,108
14524,13,2028.26,32
14525,17,4638.4800000000005,20
14526,1,209.8,389
14527,120,10385.87,3
14528,1,347.21999999999997,37
14529,3,526.18,60
14530,16,3732.01,26
14531,1,286.39,480
14532,9,898.25,236
14533,10,2443.09,25
14534,25,3784.84,3
14535,9,4102.3,60
14536,1,62.45,260
14537,2,521.9,58
14538,5,346.0,65
14539,2,508.58,16
14540,11,2532.39,10
14541,10,1322.04,169
14542,1,31.85,186
14543,33,4414.69,29
14544,3,2598.4,24
14545,1,125.9,674
14546,11,3571.41,5
14547,8,2940.09,4
14548,8,671.35,151
14549,4,562.04,311
14550,4,1139.06,11
14551,6,647.84,18
14552,3,328.48,152
14553,9,1198.81,19
14554,4,1963.78,10
14555,6,1265.24,57
14556,3,515.12,596
14557,1,788.38,85
14558,2,213.0,680
14559,1,75.6,390
14560,31,2574.2,7
14561,3,962.11,76
14562,26,4668.43,4
14563,2,294.29,510
14564,2,1652.07,435
14565,5,2809.62,96
14566,2,845.0,476
14567,2,1151.16,57
14568,1,870.7,435
14569,4,472.14,1
14570,3,292.72,281
14571,1,107.9,425
14572,11,4039.7200000000003,3
14573,12,958.32,180
14574,1,68.85000000000001,733
14575,1,271.96,488
14576,1,70.80000000000001,372
14577,7,1279.21,13
14578,1,129.21,3
14579,1,78.76,432
14580,1,14.85,518
14581,2,258.65,17
14582,1,64.46000000000001,41
14583,8,1169.2,6
14584,8,1088.52,169
14585,5,1084.57,50
14586,1,192.0,277
14587,9,935.25,19
14588,1,122.64,578
14590,19,2075.63,425
14591,4,1056.42,15
14592,3,471.6,35
14593,12,2298.58,22
14594,2,459.28,7
14595,8,1689.01,20
14596,1,125.33,627
14597,5,2004.54,11
14598,2,357.33,44
14599,2,368.51,390
14600,2,633.87,306
14601,1,177.0,11
14602,1,120.28,656
14604,1,64.76,633
14605,4,401.66,374
14606,182,18589.27,1
14607,17,9966.92,16
14608,10,2954.54,4
14610,2,24.35,396
14611,2,501.08,444
14612,1,92.6,415
14613,1,76.32000000000001,680
14614,1,199.23000000000002,386
14615,5,569.66,394
14616,5,527.78,243
14617,2,190.47,403
14618,7,1046.94,9
14619,2,818.2900000000001,246
14620,2,243.3,206
14621,9,2053.16,1
14622,1,189.63000000000002,185
14623,10,1446.57,32
14624,5,702.1899999999999,57
14625,10,3216.73,196
14626,11,3569.32,24
14627,1,398.65000000000003,379
14628,5,751.99,91
14629,2,446.81,4
14630,1,199.3,484
14631,6,1699.57,51
14632,1,98.66,263
14633,1,118.55000000000001,266
14634,4,1780.48,438
14635,1,120.67,454
14636,2,494.05000000000007,36
14637,1,76.2,677
14638,1,269.6,51
14639,9,3403.16,52
14640,10,2705.66,24
14641,1,110.46000000000001,22
14642,1,96.12,59
14643,5,1054.67,170
14644,5,829.6600000000001,68
14645,3,557.32,157
14646,133,269230.49,2
14647,2,372.67,201
14648,15,3410.46,416
14649,8,1390.79,5
14651,9,1426.76,67
14652,1,67.42,77
14653,11,2223.79,1
14654,1,202.49,738
14655,7,2753.06,8
14656,5,440.05,169
14657,6,1071.47,18
14658,2,75.29,5
14659,9,1917.69,9
14660,2,245.57999999999998,87
14661,1,30.85,27
14662,7,1104.76,29
14663,2,346.72,430
14664,2,534.17,20
14665,7,1964.69,61
14666,1,121.8,24
14667,52,14407.880000000001,11
14668,1,30.43,445
14669,7,2352.88,242
14670,3,428.08,280
14671,2,754.85,549
14672,4,715.0600000000001,235
14673,7,3346.61,3
14674,1,131.16,509
14675,2,823.49,16
14676,12,7183.01,31
14677,1,95.25,593
14678,1,319.99,579
14679,3,791.66,382
14680,54,38290.23,25
14681,5,340.0,71
14682,5,1031.16,188
14683,1,110.35,588
14684,6,1253.86,26
14685,7,2508.98,576
14686,5,655.15,414
14687,3,1000.05,107
14688,27,5998.31,8
14689,1,88.2,209
14690,4,507.38,44
14691,4,1182.45,31
14692,12,1545.14,137
14693,7,357.45,265
14694,1,231.56,617
14695,3,1061.66,519
14696,8,1932.04,4
14697,2,67.1,218
14698,5,912.6800000000001,2
14699,4,568.47,214
14700,5,2549.03,32
14701,13,2719.7200000000003,11
14702,29,3960.82,1
14703,1,318.17,15
14704,9,1303.71,20
14706,1,266.64,619
14707,2,139.2,436
14708,5,1298.76,3
14709,25,5666.38,15
14710,13,1641.21,14
14711,11,1413.69,10
14712,4,1239.69,29
14713,21,4384.99,9
14714,4,474.96,24
14715,7,916.9,25
14716,3,474.26,43
14717,1,21.3,733
14718,1,226.42,410
14719,5,1401.03,2
14720,3,382.41,6
14721,1,103.67,379
14722,3,402.17,147
14723,11,1456.44,10
14724,1,214.35,590
14725,4,943.0799999999999,25
14726,1,108.85,655
14727,3,301.08,274
14728,1,143.03,413
14729,3,727.86,374
14730,8,1304.63,1
14731,3,213.76,47
14732,18,3054.66,8
14733,15,10179.69,16
14734,4,588.29,426
14735,53,8131.610000000001,4
14736,2,229.99,485
14737,4,2057.37,4
14738,9,1266.8000000000002,43
14739,25,9365.09,4
14740,11,3150.31,197
14741,7,1631.3400000000001,12
14742,1,496.75,435
14743,1,50.480000000000004,593
14744,13,2367.73,16
14745,12,2190.01,113
14746,4,593.5,406
14747,1,159.25,249
14748,10,2791.77,29
14749,1,233.4,480
14750,1,80.53,736
14751,2,54.900000000000006,684
14752,1,389.64000000000004,44
14753,2,708.91,87
14754,6,1308.18,45
14755,25,7100.37,10
14756,3,1722.41,15
14757,1,251.0,75
14758,7,1294.46,145
14759,3,938.17,5
14760,1,65.4,297
14761,3,365.42,59
14762,2,397.12,264
14764,1,218.3,47
14765,3,136.51,29
14766,11,4979.67,8
14767,1,76.05,474
14768,2,192.60000000000002,17
14769,17,11723.5,3
14770,8,2020.56,232
14771,2,460.58,621
14772,1,115.00999999999999,112
14773,1,89.7,593
14774,1,162.3,529
14775,3,1378.38,58
14776,15,3672.9,51
14777,1,210.06,404
14778,2,616.96,127
14779,3,143.75,281
14780,2,358.82,55
14782,1,200.10000000000002,320
14783,1,225.08,659
14784,3,328.92,26
14785,2,47.400000000000006,10
14786,1,90.96,550
14787,1,78.2,471
14788,3,1019.07,7
14789,1,166.44,29
